"brand","model","regdate","max","min","count","average","median"
"kawasaki","z1000","2000","400000000.0","332000000.0","2","366000000.0","366000000.0"
"kawasaki","z1000","2007","160000000.0","160000000.0","2","160000000.0","160000000.0"
"kawasaki","z1000","2008","135000000","118000000","48","124729166.66666667","118000000.0"
"kawasaki","z1000","2009","110000000","25000000","8","79625000.0","84000000.0"
"kawasaki","z1000","2010","190000000","72999000","132","116030121.21212122","125000000.0"
"kawasaki","z1000","2011","265000000.0","1900000","372","159770967.7419355","155000000.0"
"kawasaki","z1000","2012","282000000.0","1000.0","1509","157752255.87210074","159000000"
"kawasaki","z1000","2013","330000000.0","1920000","1855","167492614.55525607","175000000"
"kawasaki","z1000","2014","320000000000.0","1.0","3279","315731114.3644404","220000000"
"kawasaki","z1000","2015","390000000","12.0","6033","239659821.30598375","239000000"
"kawasaki","z1000","2016","12345678000","276","7033","363978076.1417603","275000000"
"kawasaki","z1000","2017","439000000.0","3150000","2728","309699789.2228739","319000000.0"
"kawasaki","z1000","2018","999999000","1000000","3720","333827508.0645161","345000000.0"
"kawasaki","z1000","2019","450000000","1500000","1031","318533171.67798257","325000000"
"kawasaki","z1000","2020","4300000000","3333000","1022","387786925.63600785","412000000.0"
"kawasaki","z1000","2021","478000000","1200000","461","404564859.0021692","425000000"
"kawasaki","z1000 (nhập khẩu)","2011","200000000","183000000","3","190333333.33333334","188000000"
"kawasaki","z1000 (nhập khẩu)","2012","158000000","156000000","19","157789473.68421054","158000000"
"kawasaki","z1000 (nhập khẩu)","2014","238000000","238000000","1","238000000.0","238000000"
"kawasaki","z1000 (nhập khẩu)","2015","255000000","228000000","33","229636363.63636363","228000000"
"kawasaki","z1000 (nhập khẩu)","2016","399000000","252000000","42","276047619.04761904","276000000.0"
"kawasaki","z1000 (nhập khẩu)","2018","350000000","350000000","1","350000000.0","350000000"
"kawasaki","z125","2000","33000000","33000000","1","33000000.0","33000000"
"kawasaki","z125","2007","44000000","44000000","1","44000000.0","44000000"
"kawasaki","z125","2009","15000000","15000000","1","15000000.0","15000000"
"kawasaki","z125","2010","54000000","18000000","2","36000000.0","36000000.0"
"kawasaki","z125","2011","1500000.0","1500000.0","2","1500000.0","1500000.0"
"kawasaki","z125","2012","4500000","4500000","51","4500000.0","4500000"
"kawasaki","z125","2013","10000000","10000000","56","10000000.0","10000000.0"
"kawasaki","z125","2014","15700000","15700000","1","15700000.0","15700000"
"kawasaki","z125","2015","68000000","68000000","1","68000000.0","68000000"
"kawasaki","z125","2016","77000000.0","1237000","318","43121500.0","44000000.0"
"kawasaki","z125","2017","75000000","99999.0","194","45314432.98453608","45000000.0"
"kawasaki","z125","2018","65000000","42000000","833","48828417.767106846","50000000"
"kawasaki","z125","2019","60000000","47000000","127","54354330.708661415","50000000"
"kawasaki","z125","2020","45000000","45000000","9","45000000.0","45000000"
"kawasaki","z125 (nhập khẩu)","2016","56000000.0","38000000","10","43350000.0","38500000.0"
"kawasaki","z125 (nhập khẩu)","2017","58000000","45000000","58","57775862.06896552","58000000.0"
"kawasaki","z125 (nhập khẩu)","2018","55000000","25000000","207","54855072.46376812","55000000"
"kawasaki","z250","2000","45900000","45900000","71","45900000.0","45900000"
"kawasaki","z250","2006","27000000","27000000","1","27000000.0","27000000"
"kawasaki","z250","2010","36000000","25500000","4","28125000.0","25500000.0"
"kawasaki","z250","2015","48500000","21000000","74","31885135.135135137","25000000.0"
"kawasaki","z250","2016","46000000","46000000","1","46000000.0","46000000"
"kawasaki","z250","2017","44500000","44500000","1","44500000.0","44500000"
"kawasaki","z250","2019","80000000","47000000","2","63500000.0","63500000.0"
"kawasaki","z300","2000","110000000.0","110000000.0","1","110000000.0","110000000.0"
"kawasaki","z300","2011","1111000","1111000","1","1111000.0","1111000"
"kawasaki","z300","2013","1200000","1200000","1","1200000.0","1200000"
"kawasaki","z300","2014","80000000","80000000","1","80000000.0","80000000"
"kawasaki","z300","2015","85000000","1200000","141","25895035.460992906","35000000"
"kawasaki","z300","2016","174800000","1239000","4058","83788421.1434204","83000000.0"
"kawasaki","z300","2017","8900000000","84","3938","88195240.11884205","86000000.0"
"kawasaki","z300","2018","930000000","1239000","6398","86518491.40356362","83800000.0"
"kawasaki","z300","2019","115000000","1200000","6453","82238753.91290872","83600000"
"kawasaki","z300","2020","92000000","66000000","592","79312837.83783785","80800000.0"
"kawasaki","z300 (nhập khẩu)","2014","70000000","70000000","68","70000000.0","70000000.0"
"kawasaki","z300 (nhập khẩu)","2018","99000000","70000000","440","83303409.0909091","86000000.0"
"kawasaki","z300 (nhập khẩu)","2019","104000000","83800000","377","86042970.82228117","88000000"
"kawasaki","z300 (nhập khẩu)","2020","75000000","75000000","24","75000000.0","75000000.0"
"kawasaki","z400","1995","55300000","55300000","1","55300000.0","55300000"
"kawasaki","z400","1998","35000000","35000000","48","35000000.0","35000000.0"
"kawasaki","z400","2000","42000000","42000000","1","42000000.0","42000000"
"kawasaki","z400","2001","59000000","59000000","1","59000000.0","59000000"
"kawasaki","z400","2002","75000000","75000000","1","75000000.0","75000000"
"kawasaki","z400","2004","38000000","38000000","1","38000000.0","38000000"
"kawasaki","z400","2006","39000000","37000000","2","38000000.0","38000000.0"
"kawasaki","z400","2007","35000000","35000000","1","35000000.0","35000000"
"kawasaki","z400","2010","33000000","33000000","3","33000000.0","33000000"
"kawasaki","z400","2018","135000000","55000000","61","100754098.36065574","100000000"
"kawasaki","z400","2019","140000000","62000000","6","114000000.0","121000000.0"
"kawasaki","z400","2020","75000000","75000000","1","75000000.0","75000000"
"kawasaki","z400","2021","149000000","143000000","73","148506849.31506848","149000000"
"kawasaki","z650","2007","62000000","2500000","138","51631159.42028985","51500000.0"
"kawasaki","z650","2008","1050000","1050000","3","1050000.0","1050000"
"kawasaki","z650","2009","438000000","45000000","54","54481481.481481485","45000000.0"
"kawasaki","z650","2010","80000000","50000000","52","73076923.07692307","75000000.0"
"kawasaki","z650","2011","39000000","39000000","8","39000000.0","39000000.0"
"kawasaki","z650","2012","62900000","46500000","5","49780000.0","46500000"
"kawasaki","z650","2014","65000000","65000000","1","65000000.0","65000000"
"kawasaki","z650","2015","188000000","69999000","217","111529447.00460829","115500000"
"kawasaki","z650","2016","145000000","119000000","68","120926470.58823529","119000000.0"
"kawasaki","z650","2017","162999000","1238000","867","134063335.6401384","136000000"
"kawasaki","z650","2018","190000000","1380000","835","148281461.07784432","146000000"
"kawasaki","z650","2019","193000000.0","1533000","1320","151757373.4848485","155000000.0"
"kawasaki","z650","2020","200000000","149000000","159","177011320.754717","180000000"
"kawasaki","z650","2021","182000000","165000000","137","178948905.10948905","179000000"
"kawasaki","z800","2012","68000000","68000000","3","68000000.0","68000000"
"kawasaki","z800","2014","184000000","148000000","11","154181818.1818182","148000000"
"kawasaki","z800","2015","245000000.0","1000.0","4914","159519865.07936507","163000000.0"
"kawasaki","z800","2016","240000000","1000.0","4499","180953439.43098468","179800000"
"kawasaki","z800","2017","238000000.0","1980000.0","447","170511767.3378076","178000000"
"kawasaki","z800","2018","190000000","165000000","95","177526315.78947368","178000000"
"kawasaki","z800","2019","192000000","168000000","32","182437500.0","182000000.0"
"kawasaki","z800","2020","189000000","179000000","2","184000000.0","184000000.0"
"kawasaki","z800","2021","166000000","65000000","57","66771929.8245614","65000000"
"kawasaki","z800 (nhập khẩu)","2003","5900000","5600000","121","5632231.4049586775","5600000"
"kawasaki","z900","2001","2650000","2650000","1","2650000.0","2650000"
"kawasaki","z900","2002","2250000","2250000","59","2250000.0","2250000"
"kawasaki","z900","2006","230000000","230000000","1","230000000.0","230000000"
"kawasaki","z900","2011","3900000","3900000","1","3900000.0","3900000"
"kawasaki","z900","2015","199000000","199000000","13","199000000.0","199000000"
"kawasaki","z900","2016","249000000","249000000","31","249000000.0","249000000"
"kawasaki","z900","2017","1545466464","1000000","2286","223783852.60892388","206000000.0"
"kawasaki","z900","2018","350000000","1000000","3227","224701641.77254415","219000000"
"kawasaki","z900","2019","335000000","8800000","947","221992185.8500528","238000000"
"kawasaki","z900","2020","330000000","228000000","363","256248479.338843","255000000"
"kawasaki","z900","2021","395000000","206000000","44","279022727.27272725","206000000.0"
"kawasaki","z900 (nhập khẩu)","2017","220000000","196000000","14","199285714.2857143","196000000.0"
"kawasaki","z900 (nhập khẩu)","2018","345000000","345000000","1","345000000.0","345000000"
"kawasaki","zx10r","2008","1234000","1234000","3","1234000.0","1234000"
"kawasaki","zx10r","2009","200000000","200000000","3","200000000.0","200000000.0"
"kawasaki","zx10r","2010","196200000","189000000","146","193586301.369863","196200000.0"
"kawasaki","zx10r","2011","285000000","8500000","86","230773255.8139535","232000000.0"
"kawasaki","zx10r","2012","337500000.0","195000000","78","209391025.64102563","195000000.0"
"kawasaki","zx10r","2013","310000000","286000000","70","291100000.0","288000000.0"
"kawasaki","zx10r","2014","315000000","152000000","331","218404833.836858","200000000"
"kawasaki","zx10r","2015","399000000.0","170000000","533","340489681.0506567","346000000"
"kawasaki","zx10r","2016","485000000","298000000","497","360859865.1911469","346000000"
"kawasaki","zx10r","2017","455000000","280000000","287","410355400.6968641","425000000"
"kawasaki","zx10r","2018","475000000","265000000","3","401666666.6666667","465000000"
"kawasaki","zx10r","2019","280000000","185000000","61","278442622.9508197","280000000"
"kawasaki","zx10r","2020","600000000","5200000","115","212518260.86956522","186000000"
"kawasaki","zx6j","2007","115000000","115000000","1","115000000.0","115000000"
"kawasaki","zx6j","2019","5200000","5200000","3","5200000.0","5200000"
"kawasaki","zx6r","1997","80000000","80000000","1","80000000.0","80000000"
"kawasaki","zx6r","2000","4600000","4600000","14","4600000.0","4600000.0"
"kawasaki","zx6r","2007","175000000","148000000","18","168388888.8888889","170000000.0"
"kawasaki","zx6r","2008","160000000","68000000","38","71105263.15789473","69000000.0"
"kawasaki","zx6r","2009","225000000.0","163000000","8","191625000.0","192500000.0"
"kawasaki","zx6r","2013","155000000","155000000","1","155000000.0","155000000"
"kawasaki","zx6r","2014","195000000","85000000","59","95050847.45762712","90000000"
"kawasaki","zx6r","2015","5000000","5000000","1","5000000.0","5000000"
"kawasaki","zx6r","2016","82000000","82000000","55","82000000.0","82000000"
"keeway","blackster","1989","7000000","7000000","1","7000000.0","7000000"
"keeway","blackster","1997","3800000","3800000","11","3800000.0","3800000"
"keeway","blackster","1999","24000000","20000000","96","20645833.333333332","20000000.0"
"keeway","blackster","2000","5200000","3000000","43","5148837.209302326","5200000"
"keeway","blackster","2006","4500000","4500000","1","4500000.0","4500000"
"keeway","blackster","2007","32000000","13000000","56","26767857.14285714","27000000.0"
"keeway","blackster","2009","9000000","1500000","26","8250000.0","9000000.0"
"keeway","blackster","2010","4000000","2850000","22","2902272.727272727","2850000.0"
"keeway","blackster","2011","2600000","2600000","1","2600000.0","2600000"
"keeway","blackster","2012","3500000","3500000","1","3500000.0","3500000"
"keeway","blackster","2015","78000000","1200000","173","54729479.768786125","65000000"
"keeway","blackster","2016","78800000","1500000","205","51887317.07317073","60000000"
"keeway","blackster","2018","75000000","13500000","23","59086956.52173913","69000000"
"keeway","blackster","2019","23500000","23500000","1","23500000.0","23500000"
"keeway","blackster","2020","21550000","15000000","65","17821538.46153846","15000000"
"keeway","blackster (nhập khẩu)","2016","75800000","75800000","9","75800000.0","75800000"
"keeway","dòng khác","1985","1800000","1800000","1","1800000.0","1800000"
"keeway","dòng khác","1988","2500000","2500000","38","2500000.0","2500000.0"
"keeway","dòng khác","1990","10000000","7000000","2","8500000.0","8500000.0"
"keeway","dòng khác","1997","3200000","3200000","1","3200000.0","3200000"
"keeway","dòng khác","2000","5000000","5000000","1","5000000.0","5000000"
"keeway","dòng khác","2002","7000000","2500000","6","3916666.6666666665","2500000.0"
"keeway","dòng khác","2004","6000000","2800000","4","3825000.0","3250000.0"
"keeway","dòng khác","2005","21500000","3500000","50","3860000.0","3500000.0"
"keeway","dòng khác","2006","4600000","3500000","19","4468421.052631579","4600000"
"keeway","dòng khác","2007","45500000","2900000","78","14825641.025641026","4500000.0"
"keeway","dòng khác","2008","35500000","1000000","67","7043283.582089553","6200000"
"keeway","dòng khác","2009","20000000","1300000","89","2561797.7528089886","1500000"
